id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1.11789E+18,Mon Apr 15 20:29:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NotAnyKapoor: @Sapna_3 @kanimozhi @narendramodi #Modi knows and will never lend credibility to unscrupulous sold farrago #prestitutes m…,RT NotAnyKapoor Sapna_3 kanimozhi narendramodi Modi knows never lend credibility unscrupulous sold farrago prestitutes m…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,Sapna_3,,"Modi, prestitutes","NotAnyKapoor, Sapna_3, kanimozhi, narendramodi",,
1.11789E+18,Mon Apr 15 20:29:06 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GIM20193: #TashkantFiles an upcoming biopic talls about once the forbidden issue: The mystery surrounding #LalBahadurShastri ji’s death…,RT GIM20193 TashkantFiles upcoming biopic talls forbidden issue The mystery surrounding LalBahadurShastri ji ’ death…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,2,SabalaShakti,,"TashkantFiles, LalBahadurShastri",GIM20193,,
1.11789E+18,Mon Apr 15 20:28:50 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you! Finally someone calls out the real Trump and Boris Johnson of India. #RahulGandhi https://t.co/DdC123ycT1,Thank Finally someone calls real Trump Boris Johnson India RahulGandhi https //t.co/DdC123ycT1,"Sentiment(polarity=0.1, subjectivity=0.65)",0.1,0.65,en,1,0,TanusreeJain,FALSE,RahulGandhi,,Dublin and New Delhi,
1.11789E+18,Mon Apr 15 20:25:42 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MahaBharat2019: #BharatBoleModiFirSe

Why #RahulGandhi often raise his right leg?

Because he learnt how to Pee from his dog Pidi.

#Ba…",RT MahaBharat2019 BharatBoleModiFirSe Why RahulGandhi often raise right leg Because learnt Pee dog Pidi Ba…,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.285714286,0.535714286,en,0,29,Billaeazam,,"BharatBoleModiFirSe, RahulGandhi",MahaBharat2019,Porkistan,
1.11789E+18,Mon Apr 15 20:23:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shows no one trusts you @RahulGandhi #INC https://t.co/1fqX8dw4Uh,Shows one trusts RahulGandhi INC https //t.co/1fqX8dw4Uh,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,Vedic_Concepts,FALSE,INC,RahulGandhi,,
1.11789E+18,Mon Apr 15 20:22:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Sapna_3 @kanimozhi @narendramodi #Modi knows and will never lend credibility to unscrupulous sold farrago… https://t.co/3lMEsWVO9u,Sapna_3 kanimozhi narendramodi Modi knows never lend credibility unscrupulous sold farrago… https //t.co/3lMEsWVO9u,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,NotAnyKapoor,,Modi,"Sapna_3, kanimozhi, narendramodi","New Delhi, India",
1.11789E+18,Mon Apr 15 20:21:05 +0000 2019,"<a href=""http://smt.goanalytica.in"" rel=""nofollow"">Boot Twitter</a>","RT @GhoseDhruv: #Feku #ChowkidarNarendraModi  #interview by #RahulGandhi feat movie NAYAK. 😂 People ABUSING #chor #Modi SO BADLY!
#RafaleCh…",RT GhoseDhruv Feku ChowkidarNarendraModi interview RahulGandhi feat movie NAYAK 😂 People ABUSING chor Modi SO BADLY RafaleCh…,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.7,0.666666667,en,0,3,kausaradg,FALSE,"Feku, ChowkidarNarendraModi, interview, RahulGandhi, chor, Modi",GhoseDhruv,"Faridabad, India",
1.11789E+18,Mon Apr 15 20:20:29 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @BengalNewz: The #SupremeCourt of India on Monday said #Congress President #RahulGandhi's comment that the Supreme Court has said #Chowk…,RT BengalNewz The SupremeCourt India Monday said Congress President RahulGandhi 's comment Supreme Court said Chowk…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,3,Breaking_24X7,,"SupremeCourt, Congress, RahulGandhi",BengalNewz,Kolkata and Dhaka,
1.11788E+18,Mon Apr 15 20:13:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MahaBharat2019: #BharatBoleModiFirSe

Why #RahulGandhi often raise his right leg?

Because he learnt how to Pee from his dog Pidi.

#Ba…",RT MahaBharat2019 BharatBoleModiFirSe Why RahulGandhi often raise right leg Because learnt Pee dog Pidi Ba…,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.285714286,0.535714286,en,0,29,jitendrai4u,,"BharatBoleModiFirSe, RahulGandhi",MahaBharat2019,"Rajnagar, Madhubani, Bihar.",
1.11788E+18,Mon Apr 15 20:11:33 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FreeBusinessVOD: The Real Reason Why Mark Cuban Doesn't Believe in Mentorship | Inc. https://t.co/HcdlIuytRc #SmallBiz #Marketing #Grow…,RT FreeBusinessVOD The Real Reason Why Mark Cuban Does n't Believe Mentorship Inc. https //t.co/HcdlIuytRc SmallBiz Marketing Grow…,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.3,en,0,18,Easy__Business,FALSE,"SmallBiz, Marketing",FreeBusinessVOD,,
1.11788E+18,Mon Apr 15 20:10:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MahaBharat2019: #BharatBoleModiFirSe

Why #RahulGandhi often raise his right leg?

Because he learnt how to Pee from his dog Pidi.

#Ba…",RT MahaBharat2019 BharatBoleModiFirSe Why RahulGandhi often raise right leg Because learnt Pee dog Pidi Ba…,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.285714286,0.535714286,en,0,29,tkparida,,"BharatBoleModiFirSe, RahulGandhi",MahaBharat2019,Hindustan,
1.11788E+18,Mon Apr 15 20:10:34 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FreeBusinessVOD: Billion-Dollar CEO, Cindy Eckert, on Why You Should Never Pull Punches While Networking | Inc. https://t.co/400iFMmaP2…",RT FreeBusinessVOD Billion-Dollar CEO Cindy Eckert Why You Should Never Pull Punches While Networking Inc. https //t.co/400iFMmaP2…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,12,Easy__Business,FALSE,,FreeBusinessVOD,,
1.11788E+18,Mon Apr 15 20:09:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @indiaonlinepoll: The MAHABHARAT of India. MODI vs RAHUL Who is going to make it in FINALS? Should MODI be given a chance for the 2nd ti…,RT indiaonlinepoll The MAHABHARAT India MODI vs RAHUL Who going make FINALS Should MODI given chance 2nd ti…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,246,NeerajDwivediH,,,indiaonlinepoll,"Bhopal, India",
1.11788E+18,Mon Apr 15 20:08:31 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FreeBusinessVOD: This Founder Ignored All Advice and Disrupted an Industry with Signature Branding | Inc. https://t.co/9AdtuBYC2E #Smal…,RT FreeBusinessVOD This Founder Ignored All Advice Disrupted Industry Signature Branding Inc. https //t.co/9AdtuBYC2E Smal…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,9,Easy__Business,FALSE,,FreeBusinessVOD,,
1.11788E+18,Mon Apr 15 20:07:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Now time for unity with integrity to beat #corruption
#Casteism
#terrorism
#dictatorship
#Fastiesm
#Lier… https://t.co/W13Cf1IrGb",Now time unity integrity beat corruption Casteism terrorism dictatorship Fastiesm Lier… https //t.co/W13Cf1IrGb,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,Ansari_mujeeb67,,"corruption, Casteism, terrorism, dictatorship, Fastiesm, Lier",,Mumbai,
1.11788E+18,Mon Apr 15 20:06:57 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FreeBusinessVOD: The One Thing You Shouldn't Say When Networking | Inc. https://t.co/cE2578gL1r #SmallBiz #Marketing #GrowthHacking #Bu…,RT FreeBusinessVOD The One Thing You Should n't Say When Networking Inc. https //t.co/cE2578gL1r SmallBiz Marketing GrowthHacking Bu…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,2,Easy__Business,FALSE,"SmallBiz, Marketing, GrowthHacking",FreeBusinessVOD,,
1.11788E+18,Mon Apr 15 20:06:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GdBakshiJe: The war of words between #RahulGandhi and #ArvindKejriwal
 reminds me of Amar and Prem from Andaz Apna Apna. Nothing seriou…",RT GdBakshiJe The war words RahulGandhi ArvindKejriwal reminds Amar Prem Andaz Apna Apna Nothing seriou…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,28,surya_0006,,"RahulGandhi, ArvindKejriwal",GdBakshiJe,"Bareilly, India",
1.11788E+18,Mon Apr 15 20:00:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @chitraSD: Jogging #RahulGandhi’s memory about family friend &amp; middleman #OttavioQuattrocchi &amp; the loot of contracts by his #Snamprogett…,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,120,aroonshetty123,,"RahulGandhi, OttavioQuattrocchi",chitraSD,"Mumbai, Dubai",
1.11788E+18,Mon Apr 15 19:59:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",When someone says that it's time to vote for the best. #RahulGandhi 😂 https://t.co/v2SSLvz3PN,When someone says 's time vote best RahulGandhi 😂 https //t.co/v2SSLvz3PN,"Sentiment(polarity=1.0, subjectivity=0.3)",1,0.3,en,0,0,PankajG18544767,FALSE,RahulGandhi,,,
1.11788E+18,Mon Apr 15 19:56:02 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Want Your Team to Think Outside the Box? Demonstrate Your Own Ability First. #inc https://t.co/Vo9XhrenVi https://t.co/6eZGjrm2P3,Want Your Team Think Outside Box Demonstrate Your Own Ability First inc https //t.co/Vo9XhrenVi https //t.co/6eZGjrm2P3,"Sentiment(polarity=0.2833333333333333, subjectivity=0.4611111111111111)",0.283333333,0.461111111,en,0,0,CSuiteCoach,FALSE,inc,,,
1.11788E+18,Mon Apr 15 19:54:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RatanSharda55: #Congi is so unsure of Delhi! 
..... And so over optimistic about #Haryana!! Has #RahulGandhi already forgotten about @r…",RT RatanSharda55 Congi unsure Delhi ... .. And optimistic Haryana Has RahulGandhi already forgotten r…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,10,amitpant1973,,"Congi, Haryana, RahulGandhi",RatanSharda55,"Rajouri Garden, New Delhi",
1.11788E+18,Mon Apr 15 19:52:33 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@justvoot @VootSupport @MTVIndia @Viacom 10 congress ads in a 50 minutes show.That's pathetic. Download the app at… https://t.co/JvAzVEoTUI,justvoot VootSupport MTVIndia Viacom 10 congress ads 50 minutes show.That 's pathetic Download app at… https //t.co/JvAzVEoTUI,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1,1,en,0,0,tusharkhetan21,,,"justvoot, VootSupport, MTVIndia, Viacom","Bengaluru, India",
1.11788E+18,Mon Apr 15 19:52:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @indiaonlinepoll: The MAHABHARAT of India. MODI vs RAHUL Who is going to make it in FINALS? Should MODI be given a chance for the 2nd ti…,RT indiaonlinepoll The MAHABHARAT India MODI vs RAHUL Who going make FINALS Should MODI given chance 2nd ti…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,246,Rushabh_mood,,,indiaonlinepoll,"Gujarat, India",
1.11788E+18,Mon Apr 15 19:51:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@priyankac19 @SushmaSwaraj Though the abuse for #RahulGandhi  @RahulGandhi is well deserved, still I condemn such public discourse.. 😉😂",priyankac19 SushmaSwaraj Though abuse RahulGandhi RahulGandhi well deserved still I condemn public discourse.. 😉😂,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0,0.066666667,en,0,0,NotAnyKapoor,,RahulGandhi,"priyankac19, SushmaSwaraj, RahulGandhi","New Delhi, India",
1.11788E+18,Mon Apr 15 19:47:36 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dear @RahulGandhi and @ArvindKejriwal kindly sit across the table, shake hands and announce the alliance for better… https://t.co/gNkKuneHAT",Dear RahulGandhi ArvindKejriwal kindly sit across table shake hands announce alliance better… https //t.co/gNkKuneHAT,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,en,0,0,mdsharshad,,,"RahulGandhi, ArvindKejriwal",Chennai,
1.11788E+18,Mon Apr 15 19:41:35 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @INCGujarat: WATCH LIVE: CP #RahulGandhi and other Congress leaders address public meeting in Fatehpur Sikri, UP. 
#NyayYatra #PriyankaG…",RT INCGujarat WATCH LIVE CP RahulGandhi Congress leaders address public meeting Fatehpur Sikri UP NyayYatra PriyankaG…,"Sentiment(polarity=0.06818181818181818, subjectivity=0.2833333333333333)",0.068181818,0.283333333,en,0,30,HGogda,,"RahulGandhi, NyayYatra",INCGujarat,,
1.11788E+18,Mon Apr 15 19:41:32 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",RT @getdotinc: .inc’s @shayanrostam talked to @DomainNameWire about our business model. Click here to listen to his informative interview:…,RT getdotinc .inc ’ shayanrostam talked DomainNameWire business model Click listen informative interview …,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,DomainNameWire,FALSE,,"getdotinc, shayanrostam, DomainNameWire",Austin Texas,
1.11788E+18,Mon Apr 15 19:40:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Silence of women politicians
on Azam Khan's lewd.......
Do these women leaders
represent Indian women?
Why they sil… https://t.co/BGiktsqBeg",Silence women politicians Azam Khan 's lewd ... ... Do women leaders represent Indian women Why sil… https //t.co/BGiktsqBeg,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,DrPoona83749288,,,," Lucknow,Uttar Pradesh, India",
1.11787E+18,Mon Apr 15 19:38:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GhoseDhruv: #Feku #ChowkidarNarendraModi  #interview by #RahulGandhi feat movie NAYAK. 😂 People ABUSING #chor #Modi SO BADLY!
#RafaleCh…",RT GhoseDhruv Feku ChowkidarNarendraModi interview RahulGandhi feat movie NAYAK 😂 People ABUSING chor Modi SO BADLY RafaleCh…,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.7,0.666666667,en,0,3,GhoseDhruv,FALSE,"Feku, ChowkidarNarendraModi, interview, RahulGandhi, chor, Modi",GhoseDhruv,,
1.11787E+18,Mon Apr 15 19:37:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Feku #ChowkidarNarendraModi  #interview by #RahulGandhi feat movie NAYAK. 😂 People ABUSING #chor #Modi SO BADLY!… https://t.co/I4NOrC8xsL,Feku ChowkidarNarendraModi interview RahulGandhi feat movie NAYAK 😂 People ABUSING chor Modi SO BADLY … https //t.co/I4NOrC8xsL,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.7,0.666666667,en,1,3,GhoseDhruv,FALSE,"Feku, ChowkidarNarendraModi, interview, RahulGandhi, chor, Modi",,,
1.11787E+18,Mon Apr 15 19:36:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GdBakshiJe: The war of words between #RahulGandhi and #ArvindKejriwal
 reminds me of Amar and Prem from Andaz Apna Apna. Nothing seriou…",RT GdBakshiJe The war words RahulGandhi ArvindKejriwal reminds Amar Prem Andaz Apna Apna Nothing seriou…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,28,AmitaSi70974059,,"RahulGandhi, ArvindKejriwal",GdBakshiJe,"Mumbai, India",
1.11787E+18,Mon Apr 15 19:33:53 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @sbajpai2806: There are 2 kinds of people in a democracy, one who respects judiciary and the other one who believes he is a judiciary an…",RT sbajpai2806 There 2 kinds people democracy one respects judiciary one believes judiciary an…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,9,TrueInd48421166,,,sbajpai2806,,
1.11787E+18,Mon Apr 15 19:32:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EconomicTimes: #RahulGandhi will lose #Amethi this time: @AmitShah | https://t.co/fCvyZv6yDc https://t.co/kuBvVQfw0P,RT EconomicTimes RahulGandhi lose Amethi time AmitShah https //t.co/fCvyZv6yDc https //t.co/kuBvVQfw0P,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,25,amar2628,FALSE,"RahulGandhi, Amethi","EconomicTimes, AmitShah","Bengaluru, India",
1.11787E+18,Mon Apr 15 19:28:28 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FreeBusinessVOD: Billion-Dollar CEO, Cindy Eckert, on Why You Should Never Pull Punches While Networking | Inc. https://t.co/400iFMmaP2…",RT FreeBusinessVOD Billion-Dollar CEO Cindy Eckert Why You Should Never Pull Punches While Networking Inc. https //t.co/400iFMmaP2…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,12,StartIncubators,FALSE,,FreeBusinessVOD,,
1.11787E+18,Mon Apr 15 19:27:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ArvindKejriwal Dear #ArvindKejriwal , your supporters will never vote for you and your party again if you form an… https://t.co/oaoT0urbYF",ArvindKejriwal Dear ArvindKejriwal supporters never vote party form an… https //t.co/oaoT0urbYF,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,GodsOwnChild007,,ArvindKejriwal,ArvindKejriwal,In your Heart,
1.11787E+18,Mon Apr 15 19:24:43 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FreeBusinessVOD: This Founder Ignored All Advice and Disrupted an Industry with Signature Branding | Inc. https://t.co/9AdtuBYC2E #Smal…,RT FreeBusinessVOD This Founder Ignored All Advice Disrupted Industry Signature Branding Inc. https //t.co/9AdtuBYC2E Smal…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,9,StartIncubators,FALSE,,FreeBusinessVOD,,
1.11787E+18,Mon Apr 15 19:21:35 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FreeBusinessVOD: The One Thing You Shouldn't Say When Networking | Inc. https://t.co/cE2578gL1r #SmallBiz #Marketing #GrowthHacking #Bu…,RT FreeBusinessVOD The One Thing You Should n't Say When Networking Inc. https //t.co/cE2578gL1r SmallBiz Marketing GrowthHacking Bu…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,2,StartIncubators,FALSE,"SmallBiz, Marketing, GrowthHacking",FreeBusinessVOD,,
1.11787E+18,Mon Apr 15 19:20:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RahulGandhi All Delhites will lose confidence and trust in #RahulGandhi, #SheilaDixit and #Congress if they join h… https://t.co/I6H31ZmEn8",RahulGandhi All Delhites lose confidence trust RahulGandhi SheilaDixit Congress join h… https //t.co/I6H31ZmEn8,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,GodsOwnChild007,,"RahulGandhi, SheilaDixit, Congress",RahulGandhi,In your Heart,
1.11787E+18,Mon Apr 15 19:18:48 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @chitraSD: Jogging #RahulGandhi’s memory about family friend &amp; middleman #OttavioQuattrocchi &amp; the loot of contracts by his #Snamprogett…,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,120,JethraRavi,,"RahulGandhi, OttavioQuattrocchi",chitraSD,United States,
1.11787E+18,Mon Apr 15 19:17:24 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Public’s hard-earned money goes into campaigning for PM: Rahul
#Publicmoney #campaigning #PMModi #RahulGandhi #BJP… https://t.co/NOpLlzW68M",Public ’ hard-earned money goes campaigning PM Rahul Publicmoney campaigning PMModi RahulGandhi BJP… https //t.co/NOpLlzW68M,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0,0.066666667,en,0,0,pennewstweet,FALSE,"Publicmoney, campaigning, PMModi, RahulGandhi, BJP",,,
1.11787E+18,Mon Apr 15 19:16:17 +0000 2019,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">Kerala No.1</a>","RT @pennewstweet: Manufacturing court order is new low for Rahul Gandhi: Jaitley 
#Manufacturing #courtorder #RahulGandhi #ArunJaitley #BJP…",RT pennewstweet Manufacturing court order new low Rahul Gandhi Jaitley Manufacturing courtorder RahulGandhi ArunJaitley BJP…,"Sentiment(polarity=0.06818181818181818, subjectivity=0.37727272727272726)",0.068181818,0.377272727,en,0,2,TheKeralaNo1,,"Manufacturing, courtorder, RahulGandhi, ArunJaitley, BJP",pennewstweet,,
1.11787E+18,Mon Apr 15 19:15:37 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rahul will file explanation in SC on notice: Cong 
#RahulGandhi #file #explanation #SCnotice #Congress #KapilSibal… https://t.co/9hzcUDiJgF",Rahul file explanation SC notice Cong RahulGandhi file explanation SCnotice Congress KapilSibal… https //t.co/9hzcUDiJgF,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,pennewstweet,FALSE,"RahulGandhi, file, explanation, SCnotice, Congress, KapilSibal",,,
1.11787E+18,Mon Apr 15 19:15:36 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @sbajpai2806: There are 2 kinds of people in a democracy, one who respects judiciary and the other one who believes he is a judiciary an…",RT sbajpai2806 There 2 kinds people democracy one respects judiciary one believes judiciary an…,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,9,nivedikaojha,,,sbajpai2806,"उत्तर प्रदेश, भारत",
1.11787E+18,Mon Apr 15 19:15:21 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Manufacturing court order is new low for Rahul Gandhi: Jaitley 
#Manufacturing #courtorder #RahulGandhi… https://t.co/PlqBxXeaK2",Manufacturing court order new low Rahul Gandhi Jaitley Manufacturing courtorder RahulGandhi… https //t.co/PlqBxXeaK2,"Sentiment(polarity=0.06818181818181818, subjectivity=0.37727272727272726)",0.068181818,0.377272727,en,0,2,pennewstweet,FALSE,"Manufacturing, courtorder, RahulGandhi",,,
1.11787E+18,Mon Apr 15 19:12:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rohitjswl01: AAP - CONGRESS ALLIANCE explained ....
#AAP #congress 

#AbAAPkiBaari 
#RahulGandhi #Kejriwal https://t.co/DtwqCoQhVh",RT rohitjswl01 AAP CONGRESS ALLIANCE explained ... AAP congress AbAAPkiBaari RahulGandhi Kejriwal https //t.co/DtwqCoQhVh,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,16,manojmunda2697,FALSE,"AAP, congress, AbAAPkiBaari, RahulGandhi, Kejriwal",rohitjswl01,"Pune, India",
1.11787E+18,Mon Apr 15 19:11:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This is why people have trust issues with both #RahulGandhi and #ArvindKejriwal.
At this point of time, they should… https://t.co/nwl7W8vJAu",This people trust issues RahulGandhi ArvindKejriwal At point time should… https //t.co/nwl7W8vJAu,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,iamadnanashraf,FALSE,"RahulGandhi, ArvindKejriwal",,"Guwahati, India",
1.11787E+18,Mon Apr 15 19:10:37 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BJP welcomes SC notice to Rahul in contempt proceedings on Rafale 
#BJP #welcomes #SCnotice #RahulGandhi… https://t.co/g9uy8EHguP",BJP welcomes SC notice Rahul contempt proceedings Rafale BJP welcomes SCnotice RahulGandhi… https //t.co/g9uy8EHguP,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,pennewstweet,FALSE,"BJP, welcomes, SCnotice, RahulGandhi",,,
1.11787E+18,Mon Apr 15 19:10:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @smitabarooah: Sigh! Each day he wakes up &amp; comes up with a new number, perhaps depending on what he’s consumed the previous night? #Rah…",RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,"Sentiment(polarity=-0.015151515151515152, subjectivity=0.3106060606060606)",-0.015151515,0.310606061,en,0,74,Sunaina0901,,,smitabarooah,In the Bubble World,
1.11787E+18,Mon Apr 15 19:09:41 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EVM tampering: Why now, why not when Cong won assembly polls? asks Shah 
 #AmitShah #Kodinar #Gujarat #INC… https://t.co/fyKX4A8ef4",EVM tampering Why Cong assembly polls asks Shah AmitShah Kodinar Gujarat INC… https //t.co/fyKX4A8ef4,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,pennewstweet,FALSE,"AmitShah, Kodinar, Gujarat, INC",,,
1.11787E+18,Mon Apr 15 19:09:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ugly faces of political fraternity comes out every day during election festival. #elections2019 #india #bjp #inc #sp #bsp #up,Ugly faces political fraternity comes every day election festival elections2019 india bjp inc sp bsp,"Sentiment(polarity=-0.35, subjectivity=0.55)",-0.35,0.55,en,0,0,CaptMapz,,"elections2019, india, bjp, inc, sp, bsp, up",,"Cochin, India",
