id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1117998395270914048,Tue Apr 16 03:49:23 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#bjp #RahulGandhi  What EC is doing good..but it would have better if it would have taken similar action against BJ… https://t.co/caARts7Gzz,bjp RahulGandhi What EC good..but would better would taken similar action BJ… https //t.co/caARts7Gzz,"Sentiment(polarity=0.19999999999999998, subjectivity=0.3333333333333333)",0.19999999999999998,0.3333333333333333,en,0,0,JKV71,False,"bjp, RahulGandhi",,,
1117998373062135809,Tue Apr 16 03:49:18 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Why has EC not taken action against PM #Modi &amp; @AmitShah for violating code of conduct?

Both are serial offenders… https://t.co/WUXm5PVLin",Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders… https //t.co/WUXm5PVLin,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,en,90,37,drshamamohd,False,Modi,AmitShah,India,
1117998336991059968,Tue Apr 16 03:49:09 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,652,LovelyIpsita,,BJP,"dpradhanbjp, BJP4Odisha",,
1117998288739811328,Tue Apr 16 03:48:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","See the diff. Bring bw 2014-2019
#LokSabhaElections2019 
#ModiLaoDeshBanao 
#ModiMatBanao 
#RahulForBehtarBharat… https://t.co/D6Vmfw6XN8",See diff Bring bw 2014-2019 LokSabhaElections2019 ModiLaoDeshBanao ModiMatBanao RahulForBehtarBharat… https //t.co/D6Vmfw6XN8,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,not_sickular_,False,"LokSabhaElections2019, ModiLaoDeshBanao, ModiMatBanao, RahulForBehtarBharat",,India,
1117998276207206400,Tue Apr 16 03:48:55 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,"Sentiment(polarity=0.0, subjectivity=0.20000000000000004)",0.0,0.20000000000000004,en,0,5638,120croreHindus,,"Modi, TamilNadu",sachinsingh1010,"Hindu World,Hindu Universe",
1117998253935476736,Tue Apr 16 03:48:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Why shouldn't PM #Modi who has violated #ElectionCommission twice: 1) Talking about Hindu-majority/minority votes ref Kerala…,RT JhaSanjay Why n't PM Modi violated ElectionCommission twice 1 Talking Hindu-majority/minority votes ref Kerala…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,444,BNTripa40206913,,"Modi, ElectionCommission",JhaSanjay,,
1117998223866519552,Tue Apr 16 03:48:42 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,"Sentiment(polarity=0.0, subjectivity=0.20000000000000004)",0.0,0.20000000000000004,en,0,0,saliyandhanu,,"Modi, TamilNadu",sachinsingh1010,"Surathkal, Mangalore, TuluNadu",
1117998004542160896,Tue Apr 16 03:47:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,"Sentiment(polarity=0.18333333333333335, subjectivity=0.8500000000000001)",0.18333333333333335,0.8500000000000001,en,0,648,kisanKiAwaz,,BJP,"JhaSanjay, ArvindKejriwal",,
1117997997273440256,Tue Apr 16 03:47:48 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",RT MODIfiedTamilan சூப்பர் பிரதமர் மோடி மதுரை மக்கள் கருத்து😀👏👏 Madurai people 's prasing PM Modi ji bringing AIIMS to…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,91,120croreHindus,,"Madurai, Modi, AIIMS",MODIfiedTamilan,"Hindu World,Hindu Universe",
1117997960988639232,Tue Apr 16 03:47:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @zaksoo7: How is this not what exactly happened in Germany during Hitler's era..how are Indians not revolting against this..after this e…,RT zaksoo7 How exactly happened Germany Hitler 's era..how Indians revolting this..after e…,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,0,13,basu_smarajit,False,,zaksoo7,,
1117997892524920834,Tue Apr 16 03:47:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @143Saffron: If an old man is killed for praising a #Modi , it is not mob-lynching. 

If one is killed by the mob for a right action, it…",RT 143Saffron If old man killed praising Modi mob-lynching If one killed mob right action it…,"Sentiment(polarity=0.017142857142857133, subjectivity=0.16714285714285715)",0.017142857142857133,0.16714285714285715,en,0,5,Sanchitastic,,Modi,143Saffron,Yogis laala land ,
1117997864892846081,Tue Apr 16 03:47:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,"Sentiment(polarity=0.0, subjectivity=0.20000000000000004)",0.0,0.20000000000000004,en,0,5638,RandeepYadav6,,"Modi, TamilNadu",sachinsingh1010,,
1117997849726332931,Tue Apr 16 03:47:13 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ProfSRK: @NaMo_Ganesh @HarishK04131926 @HIMESH_SS @mattarhegde @YashpalBJP @BJP4UttarKannad @DheerajGbc @Harvansh_Batra @VictoryForNamo…,RT ProfSRK NaMo_Ganesh HarishK04131926 HIMESH_SS mattarhegde YashpalBJP BJP4UttarKannad DheerajGbc Harvansh_Batra VictoryForNamo…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,32,SB6042,,,"ProfSRK, NaMo_Ganesh, HarishK04131926, HIMESH_SS, mattarhegde, YashpalBJP, BJP4UttarKannad, DheerajGbc, Harvansh_Batra, VictoryForNamo",,
1117997799763693569,Tue Apr 16 03:47:01 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SudheenKulkarni: Has use of this kind of foul language now become permissible in the #BJP?

The BJP loses the right to call itself the…",RT SudheenKulkarni Has use kind foul language become permissible BJP The BJP loses right call the…,"Sentiment(polarity=0.1952380952380952, subjectivity=0.5119047619047619)",0.1952380952380952,0.5119047619047619,en,0,96,talkintree,,BJP,SudheenKulkarni, Rover.. ,
1117997751738884096,Tue Apr 16 03:46:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pankaj_shankar: She did it. @priyankagandhi slams #Modi on his nationalistic poll pitch
 https://t.co/HkgsOP6WVp
Download the TOI app n…",RT pankaj_shankar She priyankagandhi slams Modi nationalistic poll pitch https //t.co/HkgsOP6WVp Download TOI app n…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,36,BNTripa40206913,False,Modi,"pankaj_shankar, priyankagandhi",,
1117997711742128128,Tue Apr 16 03:46:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If an old man is killed for praising a #Modi , it is not mob-lynching. 

If one is killed by the mob for a right ac… https://t.co/GXcCGz3hPt",If old man killed praising Modi mob-lynching If one killed mob right ac… https //t.co/GXcCGz3hPt,"Sentiment(polarity=-0.0035714285714285865, subjectivity=0.18392857142857144)",-0.0035714285714285865,0.18392857142857144,en,2,5,143Saffron,False,Modi,,,
1117997651901992961,Tue Apr 16 03:46:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TrueIndology Do you think u are more tageted of hatred than #Modi Ji? Not demeaning ur reaction to d hatred you r… https://t.co/pZvjezs7bm,TrueIndology Do think u tageted hatred Modi Ji Not demeaning ur reaction hatred r… https //t.co/pZvjezs7bm,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Spiritism00,,Modi,TrueIndology,Digital World.,
1117997642997329920,Tue Apr 16 03:46:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,652,Santosh66345028,,BJP,"dpradhanbjp, BJP4Odisha","भुवनेश्वर, भारत",
1117997631869861888,Tue Apr 16 03:46:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @salmanshahtk: Senior #BJP leader Mohamad Yousuf Batana, along with his supporters, joined the @jkpdp on Monday in the presence of party…",RT salmanshahtk Senior BJP leader Mohamad Yousuf Batana along supporters joined jkpdp Monday presence party…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,JKPDP_Pampore,,BJP,"salmanshahtk, jkpdp",,
1117997586621689856,Tue Apr 16 03:46:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NH_India: Is #NarendraModi now part of the ‘Tukde Tukde Gang’? Now that Pakistani Prime Minister #ImranKhan has endorsed Narendra Modi…,RT NH_India Is NarendraModi part ‘ Tukde Tukde Gang ’ Now Pakistani Prime Minister ImranKhan endorsed Narendra Modi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,47,acchandramouli,,"NarendraModi, ImranKhan",NH_India,"chennai,INDIA.",
1117997515264024576,Tue Apr 16 03:45:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",RT MODIfiedTamilan சூப்பர் பிரதமர் மோடி மதுரை மக்கள் கருத்து😀👏👏 Madurai people 's prasing PM Modi ji bringing AIIMS to…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,91,kurungairavi,,"Madurai, Modi, AIIMS",MODIfiedTamilan,Trichy ,
1117997512164544513,Tue Apr 16 03:45:52 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,"Sentiment(polarity=0.18333333333333335, subjectivity=0.8500000000000001)",0.18333333333333335,0.8500000000000001,en,0,5638,naushad2sab,,BJP,"JhaSanjay, ArvindKejriwal","25.290333,55.394343",
1117997315367661568,Tue Apr 16 03:45:06 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A manifesto for all seasons 
#manifesto #GeneralElections #CongressElectionManifesto #PChidambaram #joblessness… https://t.co/CZEfiWgtqn",A manifesto seasons manifesto GeneralElections CongressElectionManifesto PChidambaram joblessness… https //t.co/CZEfiWgtqn,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,pennewstweet,False,"manifesto, GeneralElections, CongressElectionManifesto, PChidambaram, joblessness",,,
1117997201337331712,Tue Apr 16 03:44:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @waglenikhil: Ground reports of first phase of LS election can make BJP jittery. Advantage opposition. In Suicide belt of Vidarbha BJP w…,RT waglenikhil Ground reports first phase LS election make BJP jittery Advantage opposition In Suicide belt Vidarbha BJP w…,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,280,sahuchem,,,waglenikhil,Delhi,
1117997127068602368,Tue Apr 16 03:44:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NairShilpa1308: DMK legal wing files complaint against BJP state chief Tamilisai Soundararajan with EC for spreading false news and cre…,RT NairShilpa1308 DMK legal wing files complaint BJP state chief Tamilisai Soundararajan EC spreading false news cre…,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.3333333333333333)",-0.16666666666666666,0.3333333333333333,en,0,53,civil1974,,,NairShilpa1308,"Tamil Nadu, India",
1117997031027380224,Tue Apr 16 03:43:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,652,Prakash85419106,,BJP,"dpradhanbjp, BJP4Odisha","भुवनेश्वर, भारत",
1117997029186162689,Tue Apr 16 03:43:57 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",RT drshamamohd India faces shortage 6 lakh doctors amp 20 lakh nurses 5.7cr people pushed poverty every year due health…,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,en,0,993,Manzoor_Ashu,,,drshamamohd,,
1117996907664564224,Tue Apr 16 03:43:28 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GreaterKashmir: People fighting #BJP, its cronies to protect #Article370, #Article35A: NC

https://t.co/nI4PQ4WIsE https://t.co/thHlsiF…",RT GreaterKashmir People fighting BJP cronies protect Article370 Article35A NC https //t.co/nI4PQ4WIsE https //t.co/thHlsiF…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,Drsheikhamina,False,"BJP, Article370, Article35A",GreaterKashmir,Jammu Kashmir |Bangalore |,
1117996833794600960,Tue Apr 16 03:43:11 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,"Sentiment(polarity=0.18333333333333335, subjectivity=0.8500000000000001)",0.18333333333333335,0.8500000000000001,en,0,648,drramvictor,,BJP,"JhaSanjay, ArvindKejriwal",Delhi,
1117996812428771329,Tue Apr 16 03:43:06 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",RT drshamamohd India faces shortage 6 lakh doctors amp 20 lakh nurses 5.7cr people pushed poverty every year due health…,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,en,0,993,BrainandMoney,,,drshamamohd,Global,
1117996752248823808,Tue Apr 16 03:42:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Sanyal2012 @sherryontopp we will vote for #modi,Sanyal2012 sherryontopp vote modi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,SaiKuma53128972,,modi,"Sanyal2012, sherryontopp","Hyderabad, India",
1117996730493079552,Tue Apr 16 03:42:46 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BDUTT @washingtonpost #Modi is local goonda however much lipstick they put he won’t be ever prime ministerial,BDUTT washingtonpost Modi local goonda however much lipstick put ’ ever prime ministerial,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,en,0,0,harshabv1,,Modi,"BDUTT, washingtonpost","Illinois, USA",
1117996705629126656,Tue Apr 16 03:42:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","People fighting #BJP, its cronies to protect #Article370, #Article35A: NC

https://t.co/nI4PQ4WIsE https://t.co/thHlsiFRXL",People fighting BJP cronies protect Article370 Article35A NC https //t.co/nI4PQ4WIsE https //t.co/thHlsiFRXL,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,12,1,GreaterKashmir,False,"BJP, Article370, Article35A",,Srinagar,
1117996699358679040,Tue Apr 16 03:42:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,"Sentiment(polarity=0.0, subjectivity=0.20000000000000004)",0.0,0.20000000000000004,en,0,5638,akgadia59,,"Modi, TamilNadu",sachinsingh1010,"Bangalore,India",
1117996607600037888,Tue Apr 16 03:42:17 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MajorPoonia @IASassociation These elements have impressed upon #Bollytards 
Good reason to choose thugs over #Modi ... eh!!!",MajorPoonia IASassociation These elements impressed upon Bollytards Good reason choose thugs Modi ... eh,"Sentiment(polarity=0.85, subjectivity=0.8)",0.85,0.8,en,0,0,ashishyagarwal,,"Bollytards, Modi","MajorPoonia, IASassociation",India,
1117996600716976128,Tue Apr 16 03:42:15 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,652,Sardhanjali1,,BJP,"dpradhanbjp, BJP4Odisha",,
1117996486367690752,Tue Apr 16 03:41:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",RT MODIfiedTamilan சூப்பர் பிரதமர் மோடி மதுரை மக்கள் கருத்து😀👏👏 Madurai people 's prasing PM Modi ji bringing AIIMS to…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,91,5NegQqP3CpIVz63,,"Madurai, Modi, AIIMS",MODIfiedTamilan,,
1117996475202433024,Tue Apr 16 03:41:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","My vote to BjP
#tamilisaisoundararajan 
#bjp 
#PMModi
#BJP",My vote BjP tamilisaisoundararajan bjp PMModi BJP,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,lakshmanan95564,,"tamilisaisoundararajan, bjp, PMModi, BJP",,Karur,
1117996446274342913,Tue Apr 16 03:41:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SandipGhose: @waglenikhil @sardesairajdeep @bainjal @narendramodi @AmitShah That's another way of saying #Modi is sensible 😆😆 Admire yo…,RT SandipGhose waglenikhil sardesairajdeep bainjal narendramodi AmitShah That 's another way saying Modi sensible 😆😆 Admire yo…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,113,imladdoo,,Modi,"SandipGhose, waglenikhil, sardesairajdeep, bainjal, narendramodi, AmitShah",,
1117996420026384384,Tue Apr 16 03:41:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",RT drshamamohd India faces shortage 6 lakh doctors amp 20 lakh nurses 5.7cr people pushed poverty every year due health…,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,en,0,993,AtiaJuhi,,,drshamamohd,Singapore (Little India ),
1117996379471695872,Tue Apr 16 03:41:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,652,Sai12359122,,BJP,"dpradhanbjp, BJP4Odisha",,
1117996327202217984,Tue Apr 16 03:41:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",RT MODIfiedTamilan சூப்பர் பிரதமர் மோடி மதுரை மக்கள் கருத்து😀👏👏 Madurai people 's prasing PM Modi ji bringing AIIMS to…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,91,Shivaku02853473,,"Madurai, Modi, AIIMS",MODIfiedTamilan,,
1117996289277480960,Tue Apr 16 03:41:01 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jawaharlal Nehru, Indira Gandhi built Army when #Modi didn't even learn to wear pants: Kamal Nath",Jawaharlal Nehru Indira Gandhi built Army Modi n't even learn wear pants Kamal Nath,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Shijasm,,Modi,,Bahrain,
1117996108817375233,Tue Apr 16 03:40:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: So #BJP has brought in motherf......er into the political lexicon !!!!!  How many TV channels are doing a prime -time TV how…,RT JhaSanjay So BJP brought motherf ... ... er political lexicon How many TV channels prime -time TV how…,"Sentiment(polarity=0.25, subjectivity=0.3)",0.25,0.3,en,0,238,Forgoten_Indian,,BJP,JhaSanjay,"Bengaluru, India",
1117996088512802816,Tue Apr 16 03:40:13 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",RT drshamamohd India faces shortage 6 lakh doctors amp 20 lakh nurses 5.7cr people pushed poverty every year due health…,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,en,0,993,BNTripa40206913,,,drshamamohd,,
1117995973383524353,Tue Apr 16 03:39:46 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",People were making fun of @ShashiTharoor’s enjury during tulabharanam in Thiruvananthapuram Temple. Same about peop… https://t.co/nRCcq1yxp9,People making fun ShashiTharoor ’ enjury tulabharanam Thiruvananthapuram Temple Same peop… https //t.co/nRCcq1yxp9,"Sentiment(polarity=0.15, subjectivity=0.1625)",0.15,0.1625,en,2,0,yogi_arwind,,,ShashiTharoor,Bharat,
1117995950205587456,Tue Apr 16 03:39:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",RT MODIfiedTamilan சூப்பர் பிரதமர் மோடி மதுரை மக்கள் கருத்து😀👏👏 Madurai people 's prasing PM Modi ji bringing AIIMS to…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,91,raman_ta,,"Madurai, Modi, AIIMS",MODIfiedTamilan,"Tamil Nadu, India",
1117995893502947328,Tue Apr 16 03:39:27 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We have been saying this all this while,
#JalYuktShivar abhiyan is a failure.
Ground reality is different from the… https://t.co/C7KSDLJkum",We saying JalYuktShivar abhiyan failure Ground reality different the… https //t.co/C7KSDLJkum,"Sentiment(polarity=-0.15833333333333335, subjectivity=0.44999999999999996)",-0.15833333333333335,0.44999999999999996,en,1,0,Clyde_Crasto,False,JalYuktShivar,,"Mumbai, India 🇮🇳",
1117995841640251393,Tue Apr 16 03:39:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,652,Santosh36465536,,BJP,"dpradhanbjp, BJP4Odisha",,
1117995811990687744,Tue Apr 16 03:39:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @desi_voter: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dh…",RT desi_voter Why Modi asking votes name following 1 Make India 2 Digital India 3 Skill India 4 Jan Dh…,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05,en,0,21,Riky454,,Modi,desi_voter,,
1117995739769180160,Tue Apr 16 03:38:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Raksha_Kumar: Quick question: if #Demonetisation was so successful, why is it not a political issue for the #BJP? Why aren't they going…",RT Raksha_Kumar Quick question Demonetisation successful political issue BJP Why n't going…,"Sentiment(polarity=0.3611111111111111, subjectivity=0.5166666666666667)",0.3611111111111111,0.5166666666666667,en,0,65,snzaman,,"Demonetisation, BJP",Raksha_Kumar,,
